Unnamed: 0,Date,Adj Close,Close,High,Low,Open,Volume,Sentiment,Predicted_Close
406,2015-01-12,-0.7721716582767532,-0.7721716582767532,-0.7936837101176876,-0.7580969715645732,-0.7584056777950543,-0.2452902742722045,1,-0.6787047122122194
407,2015-01-13,-0.7397785891933476,-0.7397785891933476,-0.7443963307129055,-0.7313643198938845,-0.7541143855552424,-0.5798420740264596,-1,-0.7570175621418413
408,2015-01-14,-0.9233398440178804,-0.9233398440178804,-0.9391913027678076,-0.9875778602334422,-1.032085540208678,1.0269604803126124,-1,-0.7404780909267124
409,2015-01-15,-0.9363605830190372,-0.9363605830190372,-0.9305581187268646,-0.9070580804289812,-0.8944511231352689,-0.4119529427444872,-1,-0.9173627809411391
410,2015-01-16,-0.9173058097757616,-0.9173058097757616,-0.9503359871078022,-0.9126945064816228,-0.9546860882221966,-0.7783700632764219,0,-0.9032981823615585
411,2015-01-20,-0.9354079125021176,-0.9354079125021176,-0.9561437613800398,-0.9547259301372693,-0.9043046121775709,-0.5739595949947996,0,-0.9007403650852656
412,2015-01-21,-0.8617292742408004,-0.8617292742408004,-0.8845672378370923,-0.9149491229763792,-0.9729630144822484,-0.6534979794306042,0,-0.9240830844414621
413,2015-01-22,-0.7815404936297191,-0.7815404936297191,-0.8129907142941445,-0.8233177490155789,-0.8545592704739777,-0.6616971104361226,1,-0.88595405279254
414,2015-01-23,-0.7867804086235908,-0.7867804086235908,-0.8089094421050013,-0.7729124304396914,-0.802270755525641,-0.8157544666977052,1,-0.8104629890749139
415,2015-01-26,-0.7032568269016619,-0.7032568269016619,-0.7285427797862851,-0.7291099337676269,-0.7777954981220665,-0.8621102184491265,0,-0.7782717688126243
416,2015-01-27,-0.7123078782648401,-0.7123078782648401,-0.7378037827665346,-0.6928759637450691,-0.7366320588384034,-0.9651103821888104,0,-0.7178691217904354
417,2015-01-28,-0.8172681366731572,-0.8172681366731572,-0.7638600650823663,-0.7714631822156683,-0.7097725480987279,-0.8813929392903594,1,-0.6975889783683958
418,2015-01-29,-0.7246935035880512,-0.7246935035880512,-0.7699817488242573,-0.8023825509779787,-0.7898740932385956,-0.7908845263901079,-1,-0.7586361743697037
419,2015-01-30,-0.7501000950632325,-0.7501000950632325,-0.7465939215423042,-0.6977072518954761,-0.7439430566956554,-0.91378064237587,0,-0.7599976105419243
420,2015-02-02,-0.6335481034291375,-0.6335481034291375,-0.6762730358779708,-0.6928759637450691,-0.7437841367870128,-0.6543610458522378,0,-0.7297193606434726
421,2015-02-03,-0.5157261115899647,-0.5157261115899647,-0.544107718397244,-0.5645275370203698,-0.5967723083375359,-0.5005989491559507,0,-0.6758165464529612
422,2015-02-04,-0.5127090944689053,-0.5127090944689053,-0.5266843955805315,-0.4754730650837188,-0.5161942308249718,-0.8460072160033854,0,-0.5537102967035724
423,2015-02-05,-0.4739642071535935,-0.4739642071535935,-0.4638980108133538,-0.4297377767092928,-0.4909241465249537,-0.7966080195019932,0,-0.49724981420343595
424,2015-02-06,-0.5316048621418801,-0.5316048621418801,-0.4965468410755567,-0.4803041228656278,-0.4572306250071847,-0.8599752646692962,1,-0.46010306876333107
425,2015-02-09,-0.5296995211080414,-0.5296995211080414,-0.582407143655034,-0.5529328601226906,-0.5624431071851967,-0.8080777180000176,-1,-0.48620006263758403
426,2015-02-10,-0.5485955159318309,-0.5485955159318309,-0.5420670823026724,-0.5044601028806652,-0.527955213477447,-0.3724335855433736,-1,-0.5326962243016116
427,2015-02-11,-0.6040130458964909,-0.6040130458964909,-0.6324795212757728,-0.6287821489886939,-0.6128245832298229,0.6220460549209722,-1,-0.5345841682652249
428,2015-02-12,-0.7615328227187095,-0.7615328227187095,-0.8153450353165462,-0.8542373481463882,-0.9090726641433104,1.9576413423988384,-1,-0.6025410937818895
429,2015-02-13,-0.7474004076303316,-0.7474004076303316,-0.7698247940894305,-0.7313643198938845,-0.7607897037779241,-0.1906218301439973,-1,-0.7874023530012493
430,2015-02-17,-0.738190804998482,-0.738190804998482,-0.774376930483054,-0.7218630015420163,-0.7162889464127671,-0.6928810629861968,-1,-0.7184938284093763
431,2015-02-18,-0.736444015233315,-0.736444015233315,-0.7669993843207251,-0.7041485854818547,-0.7406055112609302,-0.9804184550356788,0,-0.7062969143265604
432,2015-02-19,-0.6213212565254138,-0.6213212565254138,-0.6685815802459885,-0.6856292618879566,-0.7274140220774411,-0.4261254018786797,0,-0.7041234310537173
433,2015-02-20,-0.5355747769306736,-0.5355747769306736,-0.5875870989879645,-0.5880394067136205,-0.6355517216383292,-0.2380677710595872,0,-0.6615581720316412
434,2015-02-23,-0.6907124231589643,-0.6907124231589643,-0.5781691412728878,-0.64408115134215,-0.5579933497432051,0.3337591578211243,-1,-0.575300274244036
435,2015-02-24,-0.7420017142169741,-0.7420017142169741,-0.7494193313110096,-0.7186422195645773,-0.6910188621127485,-0.0969109865740003,-1,-0.6136038352411913
436,2015-02-25,-0.7475594132006332,-0.7475594132006332,-0.7517738768752343,-0.7044708710112472,-0.7283675415292962,-0.7088023672379098,0,-0.6995256046391128
437,2015-02-26,-0.6930943266020775,-0.6930943266020775,-0.6897720412403665,-0.7102683246443362,-0.7433071497078535,-0.1265959290233425,0,-0.7191160323882946
438,2015-02-27,-0.7542285611206978,-0.7542285611206978,-0.7296416874718962,-0.7009278035044162,-0.6972171932562712,-0.7150255303833725,0,-0.7019986896746452
439,2015-03-02,-0.8496614329073781,-0.8496614329073781,-0.8114209424040532,-0.8131723203419219,-0.7639683293040067,0.2025503494585763,0,-0.7133377940964277
440,2015-03-03,-0.8142511195520975,-0.8142511195520975,-0.8600805028695282,-0.8213854180502149,-0.8575787487381865,-0.5900625974405408,0,-0.8067874450952546
441,2015-03-04,-0.7685195274777475,-0.7685195274777475,-0.8242921288271426,-0.7909489016607466,-0.8187997901438557,-0.6378265101956798,-1,-0.818320444532111
442,2015-03-05,-0.7972606929129623,-0.7972606929129623,-0.7666854748510716,-0.7436033374818506,-0.7615845306743682,-0.4890611138351658,0,-0.7889815188554242
443,2015-03-06,-0.9044438491940916,-0.9044438491940916,-0.8520751377678923,-0.8724346165793919,-0.8194352424251948,-0.0722000321861775,1,-0.7693921040795849
444,2015-03-09,-0.9520807823022804,-0.9520807823022804,-0.9503359871078022,-0.9352399803236926,-0.8960403222216946,-0.0666809495425737,-1,-0.8553666672646468
445,2015-03-10,-0.960973055245972,-0.960973055245972,-0.9658756285647704,-0.9457074641582432,-0.9902866486436755,-0.3294619626557258,-1,-0.924918608688962
446,2015-03-11,-0.9066667470669032,-0.9066667470669032,-0.923808616045666,-0.890793142961341,-0.9475342376268184,-0.466825797340976,-1,-0.9454234534330186
447,2015-03-12,-0.949063765181221,-0.949063765181221,-0.9509638060471092,-0.9110842306771532,-0.9062118784345132,-0.6543383335779842,-1,-0.9026306925155669
448,2015-03-13,-0.9870145332482853,-0.9870145332482853,-0.9933447280358662,-0.9502166971477564,-0.9824988910604958,-0.3624856094203346,1,-0.9127237205528311
449,2015-03-16,-0.8755439053393901,-0.8755439053393901,-0.9280466184278128,-0.9102790927749184,-0.9340249086260438,-0.3183102359972507,1,-0.959303810037612
450,2015-03-17,-0.8909465477836601,-0.8909465477836601,-0.8840963736326121,-0.8436088367313906,-0.8795112876034799,-0.485177314937815,1,-0.9027212642497133
451,2015-03-18,-0.795990238406255,-0.795990238406255,-0.8500345016733207,-0.8569750473824858,-0.8869814327226057,-0.5018026996913869,1,-0.8632896084690984
452,2015-03-19,-0.8763380245876375,-0.8763380245876375,-0.7918002532997664,-0.8341072880110235,-0.7750934049686804,0.3281719383547599,1,-0.8224504560225162
453,2015-03-20,-0.8377521428426267,-0.8377521428426267,-0.8797011919738154,-0.8165541298998078,-0.8474074198785996,-0.6270381799252609,1,-0.824806870363668
454,2015-03-23,-0.8131394434648772,-0.8131394434648772,-0.8559992306803851,-0.7867617238321275,-0.8307196927049735,-0.99904251992356,0,-0.8182813556784267
455,2015-03-24,-0.7799524822840388,-0.7799524822840388,-0.8043573057113779,-0.7500449014367272,-0.7817684958381312,-0.767763431200031,0,-0.7939114813530102
456,2015-03-25,-0.8977747012740264,-0.8977747012740264,-0.8859798304505331,-0.8635774085493109,-0.8343748506037526,-0.2952345653556809,-1,-0.7727282424028642
457,2015-03-26,-0.9595438223197786,-0.9595438223197786,-0.945626895979352,-0.9118893685793878,-0.9035100126343584,-0.6591760479939826,0,-0.8583853874117436
458,2015-03-27,-1.0454493074848192,-1.0454493074848192,-1.0319582873051334,-1.0455519358273362,-0.9805918521567856,0.357629758061567,0,-0.9135588276936606
459,2015-03-30,-0.9570031404571788,-0.9570031404571788,-0.9854963176690564,-1.039110371872459,-1.0317677003913928,0.6948161816292298,-1,-1.0230003484360344
460,2015-03-31,-0.9855853003220916,-0.9855853003220916,-0.961794580917451,-0.932663308668042,-0.9097083437778806,-0.4550835515519095,-1,-0.9977811853429943
461,2015-04-01,-1.004322743877209,-1.004322743877209,-0.9847115439949228,-0.9706688124440154,-0.9864723434830226,-0.7348987703551969,1,-0.9402475171732247
462,2015-04-02,-0.9501754412684416,-0.9501754412684416,-0.970113630946916,-0.9070580804289812,-0.9621557786348602,-0.4587629399809787,1,-0.9532464082099059
463,2015-04-06,-0.7580394703391904,-0.7580394703391904,-0.7421987398835072,-0.7862786410907869,-0.8386661428435644,1.2322567272901217,1,-0.9327432914791983
464,2015-04-07,-0.7556575668960773,-0.7556575668960773,-0.7844227071374381,-0.7276604551751054,-0.7669880349214468,-0.6092317569105062,0,-0.7814948116415551
465,2015-04-08,-0.6854722810142784,-0.6854722810142784,-0.6927544057438991,-0.6514888807797091,-0.6765560136601184,-0.1651613707058086,1,-0.7142767012115222
466,2015-04-09,-0.6470454048395692,-0.6470454048395692,-0.7010736803151885,-0.6474629609000356,-0.672900628408108,-0.7336268829970001,1,-0.6520881821866362
467,2015-04-10,-0.6341832171070841,-0.6341832171070841,-0.6809821270064211,-0.6010835622038221,-0.6503324099082444,-0.6728715493688513,0,-0.6301583818831223
468,2015-04-13,-0.6519677629944672,-0.6519677629944672,-0.6597916660120426,-0.6002781939330886,-0.640955453238639,-0.7431660381834758,0,-0.6172762211274889
469,2015-04-14,-0.6888070821251256,-0.6888070821251256,-0.7148868196890619,-0.6574473619932452,-0.6706755223338808,-0.9094653102677024,0,-0.6202077659804699
470,2015-04-15,-0.6829318263024938,-0.6829318263024938,-0.7133170477989705,-0.6397331763015826,-0.6883169963125931,-1.1533042866534242,1,-0.6590406949290437
471,2015-04-16,-0.7008751506093636,-0.7008751506093636,-0.7199095957453422,-0.6447250312954396,-0.6845024637987089,-1.2199193870389795,0,-0.6571820676056935
472,2015-04-17,-0.6994459176831698,-0.6994459176831698,-0.7558549245225541,-0.6896551817676301,-0.7275729419860832,-1.0357682673914914,0,-0.6661402675661046
473,2015-04-20,-0.7235820546516452,-0.7235820546516452,-0.74062919253524,-0.6840187557149885,-0.6991244595132133,-1.01546349420885,1,-0.6958140703124638
474,2015-04-21,-0.6578430188170995,-0.6578430188170995,-0.6951089513081242,-0.6766107959089309,-0.7146995199731101,-0.8171399154271696,0,-0.7030652910175526
475,2015-04-22,-0.4985769065313429,-0.4985769065313429,-0.5204057571038138,-0.5577639179045992,-0.6082154511727264,0.1891273953747498,1,-0.6791462494161827
476,2015-04-23,-0.5119152023714725,-0.5119152023714725,-0.5266843955805315,-0.4698364086625783,-0.516512070642257,-0.5948548873080322,0,-0.5542724373219516
477,2015-04-24,-0.5146144355027444,-0.5146144355027444,-0.5373579911742222,-0.4559871152701421,-0.4810704301294202,-1.0453301348522206,0,-0.4900207597385462
478,2015-04-27,-0.3062819300317908,-0.3062819300317908,-0.2556038088542327,-0.3917325033018184,-0.4483306554167384,1.0543741953366033,-1,-0.47773571697493933
479,2015-04-28,-0.3232728109725554,-0.3232728109725554,-0.3066179148839321,-0.2946259612373215,-0.2545931908811089,-0.2146059917557077,1,-0.3509361233834219
480,2015-04-29,-0.2919909636747411,-0.2919909636747411,-0.3149369649133977,-0.301067525192199,-0.3292907770674349,-0.7027609022864751,1,-0.29606332763087034
481,2015-04-30,-0.3936166481230253,-0.3936166481230253,-0.3475860197174243,-0.3406830744041429,-0.3238872728203563,-0.7082572726558254,1,-0.29164038808450227
482,2015-05-01,-0.3939339778111841,-0.3939339778111841,-0.3651662972689636,-0.4173377315408801,-0.331039123415734,-0.3971445399311963,1,-0.3474025744317039
483,2015-05-04,-0.3227962485632811,-0.3227962485632811,-0.3187041030910635,-0.3094414201124396,-0.3590110735159079,-0.5895402151327099,-1,-0.38829458025209385
484,2015-05-05,-0.2840515883987836,-0.2840515883987836,-0.2438313055749305,-0.2769115451771603,-0.2067546607279945,-0.2801309029770943,1,-0.3502038926235159
485,2015-05-06,-0.3240664759191735,-0.3240664759191735,-0.3227853752802068,-0.291888262001224,-0.2649236670025692,-0.3995974655505758,-1,-0.3039705677485143
486,2015-05-07,-0.2229173538801632,-0.2229173538801632,-0.2755386319699963,-0.4199144031965307,-0.4731239799908292,0.5509112119589676,-1,-0.3215768786532195
487,2015-05-08,-0.2259343710012226,-0.2259343710012226,-0.2609407189219895,-0.2033166424374146,-0.234885530736811,-0.5364843424765022,1,-0.3148555919728876
488,2015-05-11,-0.180203006077687,-0.180203006077687,-0.1907770125343067,-0.1773893590374602,-0.2301174787710714,-0.3084303966969723,1,-0.2434666233920828
489,2015-05-12,-0.0968382027752451,-0.0968382027752451,-0.1363099023384183,-0.1310101907097443,-0.1694057539582161,-0.1514658693309399,-1,-0.2087687410072928
490,2015-05-13,-0.1216094534216664,-0.1216094534216664,-0.1057012590871394,-0.0656281553097931,-0.0502071830535013,-0.3611455852393773,1,-0.15630203997967224
491,2015-05-14,-0.1070009302256439,-0.1070009302256439,-0.1592266408740673,-0.0817322955654843,-0.094549247863247,-0.9390139790715234,0,-0.12021821640577506
492,2015-05-15,-0.0317345077694608,-0.0317345077694608,-0.0884348910052537,-0.0616017746931226,-0.1086942564985919,-0.5684178000769423,0,-0.1186015854345971
493,2015-05-18,-0.0331637406956545,-0.0331637406956545,-0.0805867051802683,-0.005238435640696,-0.0599019795403918,-0.8351507489102058,0,-0.08294306169785083
494,2015-05-19,-0.0587286562886939,-0.0587286562886939,-0.0633203370983826,-0.0028227915654925,-0.0371748411318856,-0.7622443485564272,-1,-0.0523882589044168
495,2015-05-20,-0.1030307882860357,-0.1030307882860357,-0.1144911733210853,-0.0797995038631233,-0.0578362480812696,-0.7437565573140672,0,-0.048034264856167616
496,2015-05-21,-0.0828647932571689,-0.0828647932571689,-0.1320714508726246,-0.0638566215563776,-0.1229979576893482,-1.1491706527392846,1,-0.08986234742496003
497,2015-05-22,-0.0493600480865426,-0.0493600480865426,-0.1009921679586892,-0.0211813179474416,-0.0856488235663381,-1.091822160249163,1,-0.10287266420507714
498,2015-05-26,-0.0536472925634945,-0.0536472925634945,-0.0476239654484119,0.002813404118651,-0.0490949710462346,-0.8021043898713436,0,-0.07293743240470453
499,2015-05-27,-0.0541238549727689,-0.0541238549727689,-0.0868653436569861,-0.0124849071293096,-0.035903481862745,-0.8226589980707734,0,-0.047810207814989764
500,2015-05-28,0.0097096126771229,0.0097096126771229,-0.050763060144947,-0.0205372076256536,-0.0594254471676953,-0.7683539503306224,0,-0.051206629224643536
501,2015-05-29,-0.0006116660419476,-0.0006116660419476,-0.0339677808093653,0.049998401454097,0.003670530981261,-0.7361025208906331,0,-0.029330177609108506
502,2015-06-01,-0.0220483427283364,-0.0220483427283364,-0.0539026039251297,0.0184342312645027,0.0101869292953001,-1.0277735468542546,-1,-0.005002617265738389
503,2015-06-02,-0.039514877475117,-0.039514877475117,-0.0884348910052537,-0.0004071474902889,-0.0293870835487059,-1.1118770984150153,0,-0.011164260381463467
504,2015-06-03,-0.0293526043263476,-0.0293526043263476,-0.0677155187571793,0.0110265018269436,-0.0408302263838959,-1.1921195633526789,0,-0.034006610010251966
505,2015-06-04,-0.0781009863709426,-0.0781009863709426,-0.0900044383535212,-0.0099084658421575,-0.0519555294018008,-1.039470368094814,0,-0.03138662521923435
506,2015-06-05,-0.0269707008832345,-0.0269707008832345,-0.0837257998768034,-0.010391318215,-0.0757953345240363,-0.9103738012378428,0,-0.05609262793433478
507,2015-06-08,0.086564273629801,0.086564273629801,0.0583283395234802,0.0641692892704301,0.0012865049983912,-0.4572639298802468,1,-0.04784950522200917
508,2015-06-09,0.0819594723138761,0.0819594723138761,0.042474788596859,0.1258476903201003,0.0736002925550791,-1.0036985361455302,0,0.034968431923051504
509,2015-06-10,-0.0021994502368133,-0.0021994502368133,-0.016230773064823,0.0350216846300333,0.0179742321720172,-0.8121432150913965,-1,0.0820696850200105
510,2015-06-11,0.0090749533008061,0.0090749533008061,-0.0104227742507617,0.0661020809727911,0.0395891585732567,-1.1324771311629522,1,0.026291071373494727
511,2015-06-12,-0.0023580015054851,-0.0023580015054851,-0.0247067778291154,0.0625594742029571,-0.0088848238611957,-1.2737020524712996,1,0.025202072892052944
512,2015-06-15,-0.0072808139620126,-0.0072808139620126,-0.0589251554395858,-0.0050771776917505,-0.0169904212616605,-1.100202989448709,0,0.013737735916646258
513,2015-06-16,0.036227653088711,0.036227653088711,-0.0250206872987689,0.0446838001938504,-0.0101566378367987,-1.1459682220695393,1,-0.008767325244531327
514,2015-06-17,0.1519855254745585,0.1519855254745585,0.1463864574741796,0.0917070788433539,0.0222652970585979,-0.3446337618570729,1,0.017027240224506985
515,2015-06-18,0.1754865487650873,0.1754865487650873,0.132259184088829,0.2205388186778922,0.1784951622690376,-0.9647242735265008,1,0.0962509989839721
516,2015-06-19,0.1853317193765129,0.1853317193765129,0.1375960941565862,0.2218270393214683,0.1848524133212029,-1.0373354143149838,1,0.1741967354569654
517,2015-06-22,0.1421403548631329,0.1421403548631329,0.1470142764134867,0.150808577868875,0.1808791882519074,-0.5608091882020152,1,0.1983286951169131
518,2015-06-23,0.2672672897527611,0.2672672897527611,0.2035220227039466,0.1971882069335875,0.1517947987912359,-0.7175920173740196,0,0.16080481076342287
519,2015-06-24,0.2275695047697148,0.2275695047697148,0.1933192913147362,0.2801231700762558,0.2576431879570498,-1.0488505373615151,0,0.2116700456266683
520,2015-06-25,0.2850513813385147,0.2850513813385147,0.2570474044908745,0.3047620024641366,0.2492192960328374,-0.9496206111479144,0,0.24683038013560937
521,2015-06-26,0.2580572328192816,0.2580572328192816,0.2209451209788354,0.3168402228401543,0.2879989366868619,-0.7249507942321579,0,0.2871568786909232
522,2015-06-29,0.1775508953692273,0.1775508953692273,0.1713438321044002,0.2314891548852854,0.1777003353725935,-0.8066014201735393,0,0.28711612141055737
523,2015-06-30,0.2766358979549123,0.2766358979549123,0.2493559488588921,0.2846324030657689,0.2229959196341946,-0.8956335352473125,1,0.21924851630802783
524,2015-07-01,0.2907678587416604,0.2907678587416604,0.2760404991976792,0.3466323985393361,0.3232814299378249,-1.1195084225641958,1,0.2661688158691959
525,2015-07-02,0.4633724940183616,0.4633724940183616,0.4303380060817433,0.4345599077813569,0.4677503124957894,0.0303458860684363,1,0.31529167699680133
526,2015-07-06,0.4586091414337656,0.4586091414337656,0.4184085480676156,0.482710609862488,0.4467710657291211,-0.6605614967234469,0,0.40022737643253825
527,2015-07-07,0.2706018637127935,0.2706018637127935,0.3165375152848666,0.2326165783169129,0.3851055941111765,-0.2101316737277655,0,0.45668041059927444
528,2015-07-08,0.0654451537823854,0.0654451537823854,0.0905065301230267,0.1285853895561978,0.1359014438075914,-0.1837854355936897,0,0.30182431558258166
529,2015-07-09,0.1124472003634429,0.1124472003634429,0.1242542680708407,0.1685229939290362,0.1320869112937073,-0.8394887932926269,0,0.12485736617408316
530,2015-07-10,0.1319780817143635,0.1319780817143635,0.1250388172031507,0.1851099865575699,0.1819914002591741,-1.0037439606940373,0,0.1262201579429826
531,2015-07-13,0.1797737932420391,0.1797737932420391,0.1179751805104753,0.1566060315019641,0.1824683873383331,-0.9243872744522608,0,0.1547342998689325
532,2015-07-14,0.2351913232066991,0.2351913232066991,0.1719721001273548,0.2284294004882938,0.1800843613554633,-1.1634793855189982,0,0.17298873495278874
533,2015-07-15,0.1953354412566104,0.1953354412566104,0.1955166576023108,0.2537128039349596,0.2538286554431657,-1.1375873928699929,1,0.22393995337680597
534,2015-07-16,0.2515470904695179,0.2515470904695179,0.1909647457505111,0.2711051648342268,0.2137781102264631,-1.229708377242244,0,0.24172687146979904
535,2015-07-17,0.3782613552523823,0.3782613552523823,0.3218744253526255,0.3530739624942131,0.3453733434182241,-0.4601938132589501,1,0.2608302973879427
536,2015-07-20,0.4989415857931279,0.4989415857931279,0.4962639346291037,0.4221596322444453,0.3851055941111765,-0.4660081554678495,-1,0.34024979090083146
537,2015-07-21,0.2529758690940822,0.2529758690940822,0.289853414029728,0.3256974308702348,0.306434555502325,-0.209314031854639,-1,0.4380775126856236
538,2015-07-22,0.2704428581424923,0.2704428581424923,0.2261253008535897,0.2340660569094344,0.1668928721719738,-0.8915226136074266,0,0.30680865091398896
539,2015-07-23,0.2598040225844485,0.2598040225844485,0.233345667739268,0.3050845183620276,0.3000777591566222,-1.090890957004769,0,0.26198878137167486
540,2015-07-24,0.2313806411390216,0.2313806411390216,0.2520244038927707,0.2833441824221929,0.2639999843027526,-0.9525050699781106,1,0.28469183785546304
541,2015-07-27,0.0344808633235441,0.0344808633235441,0.1474853651597907,0.0718995346058802,0.1853289456938994,-0.5305791511705886,0,0.27556494804020454
542,2015-07-28,0.2220120329368704,0.2220120329368704,0.1627106480634573,0.0888085823953079,0.0791627167108003,-0.7119139488106411,0,0.12110412118039313
543,2015-07-29,0.206132828083326,0.206132828083326,0.2017952960790285,0.2524245832913836,0.2145724824164447,-0.9630435652317408,1,0.14212361596906925
544,2015-07-30,0.2532934259330554,0.2532934259330554,0.1868834735613679,0.2541961170447991,0.1894613180250687,-1.134634797217036,1,0.2133080831080384
545,2015-07-31,0.243131152784286,0.243131152784286,0.224869213891328,0.3026688742868241,0.2674966769993516,-1.0919357216204304,1,0.24732825653341176
546,2015-08-03,0.1453163775544935,0.1453163775544935,0.1832732901185287,0.1730322269185492,0.2466765774945563,-1.016780806115554,1,0.2772054583682635
547,2015-08-04,0.245195499388426,0.245195499388426,0.1834304693951793,0.1934843422148079,0.1468675995636225,-1.0624324773651164,0,0.21287375589080643
548,2015-08-05,0.3063295067562316,0.3063295067562316,0.2506120358211529,0.2266583274718753,0.2036063266604136,-0.1853298702429286,-1,0.22081728428877614
549,2015-08-06,-0.0747664124109101,-0.0747664124109101,-0.0005339523312048,-0.1643452035472586,-0.0195335945064041,1.7246588331062962,-1,0.25086505295849226
550,2015-08-07,-0.1322482889797101,-0.1322482889797101,-0.1774347373649136,-0.1277891783638073,-0.1142566806543131,-0.4444542072012651,0,-0.043440453093265774
551,2015-08-10,-0.154002522505072,-0.154002522505072,-0.1893641953790421,-0.1654723966103876,-0.2005563295844722,-0.6460256412011982,-1,-0.10957804869359965
552,2015-08-11,-0.2138663025169847,-0.2138663025169847,-0.2469708493551132,-0.1913999103788414,-0.2164494572148854,-0.6280829445409225,-1,-0.15739614056949316
553,2015-08-12,-0.2011631203548013,-0.2011631203548013,-0.2395933031927843,-0.2187764420028197,-0.2506197384585821,-0.750025145008037,0,-0.2091647837908478
554,2015-08-13,-0.1322482889797101,-0.1322482889797101,-0.1342692662438467,-0.1160334738856806,-0.1733789790275116,-0.5317147648832643,1,-0.22589269784100163
555,2015-08-14,-0.1220860158309408,-0.1220860158309408,-0.1115088088175531,-0.0733579399082462,-0.0560874470265076,-0.6053933825616624,1,-0.16707183848634458
556,2015-08-17,0.0659212618900304,0.0659212618900304,0.0244238713826633,0.0673903016163672,0.0761430110933602,0.033253057172886,-1,-0.12173594840606525
557,2015-08-18,0.1569078836294566,0.1569078836294566,0.0928610756872518,0.1165071691801802,0.073282452737794,-0.6439588242441285,0,0.0008926380680121943
558,2015-08-19,0.0700499550983104,0.0700499550983104,0.0881519845588015,0.1400190388734304,0.1519534913466472,-0.7781202282596332,1,0.10184556137419026
559,2015-08-20,-0.1374886582752108,-0.1374886582752108,-0.0074404097472296,-0.0712643509939367,0.0205174054167609,-0.4825199788501539,-1,0.10971943295820138
560,2015-08-21,-0.3186675553550011,-0.3186675553550011,-0.1763362787629501,-0.2546881264959846,-0.2347268381813997,-0.0999544313239711,-1,-0.04495786109105307
561,2015-08-24,-0.5076277307437059,-0.5076277307437059,-0.3709738469993778,-0.8265385309930174,-0.7625380501262236,0.5794605406956342,0,-0.24680256805869372
562,2015-08-25,-0.489208071178377,-0.489208071178377,-0.3788222573661865,-0.4381119019980324,-0.3218210866547716,-0.61391048540673,0,-0.531577842144906
563,2015-08-26,-0.4128301997857879,-0.4128301997857879,-0.4243424985933022,-0.4962470051723731,-0.3629845259384347,-0.4695285579771441,0,-0.46373130092923226
564,2015-08-27,-0.1246264705427257,-0.1246264705427257,-0.1614240071616419,-0.249857068714076,-0.3141924763334662,0.1421129876699766,-1,-0.43623926400245705
565,2015-08-28,-0.0374509851726064,-0.0374509851726064,-0.0562571494893548,-0.0765784915171862,-0.1415927237666851,-0.3444520636630448,1,-0.24956639134016914
566,2015-08-31,-0.028240928239127,-0.028240928239127,-0.0013185014635148,-0.0131294781880946,-0.0818347457589164,-0.5292164147153778,0,-0.09893706911308361
567,2015-09-01,-0.1938588587567905,-0.1938588587567905,-0.1418035425991785,-0.150656707366771,-0.1657503687062057,-0.3578295931983643,1,-0.03585213943931789
568,2015-09-02,-0.0499951617644889,-0.0499951617644889,-0.1122938070335107,-0.1054047321021845,-0.0869206375419412,-0.5453421294353725,1,-0.14691326676206298
569,2015-09-03,-0.0836589125054164,-0.0836589125054164,-0.0463683275697979,-0.0213425758963871,0.0205174054167609,-0.6440042487926355,0,-0.11164464838214995
570,2015-09-04,-0.1414578916115601,-0.1414578916115601,-0.1717839178275028,-0.1308489327607988,-0.1570090916711706,-0.7588375074184002,0,-0.07119937870243667
571,2015-09-08,-0.0423733433275045,-0.0423733433275045,-0.0922022537247433,-0.0366408871443478,-0.0908938626112366,-0.8839821385552601,0,-0.13899183012095823
572,2015-09-09,-0.0306228316822401,-0.0306228316822401,-0.0123062310686828,0.0318006722840963,0.020358258154887,-0.8266109337908847,1,-0.0849493894725268
573,2015-09-10,-0.0374509851726064,-0.0374509851726064,-0.0677155187571793,-0.0160279746361406,-0.0562465942883814,-0.9814632196513404,-1,-0.0239439488282604
574,2015-09-11,-0.0095037118348245,-0.0095037118348245,-0.0752497951125111,-0.0256905509369547,-0.0497306506808048,-1.062818586027426,1,-0.037563245071343856
575,2015-09-14,0.0373393291759317,0.0373393291759317,-0.0123062310686828,0.053863063384825,0.0052597300676867,-0.9401495927841992,0,-0.03413125414553747
576,2015-09-15,0.0433733634180504,0.0433733634180504,-0.0068125908079226,0.0511253641487275,0.0314835611727919,-0.9304741639522024,1,0.016892458907463822
577,2015-09-16,0.1812030261682329,0.1812030261682329,0.1231553603852296,0.105556832972787,0.0360924658766577,-0.5935148631270748,1,0.03550298391451644
578,2015-09-17,0.1783445603158454,0.1783445603158454,0.1642806444953724,0.2313283576733369,0.2096457378952938,-0.7823219989965332,1,0.11269185426488255
579,2015-09-18,0.155320099434591,0.155320099434591,0.1379100036262397,0.1799571039832658,0.114286517406352,-0.7420531367450537,1,0.18656146049128752
580,2015-09-21,0.2121668623254448,0.2121668623254448,0.2595591293317502,0.1525801116222905,0.2099635777125789,-0.2067021203154849,0,0.16585561502209345
581,2015-09-22,0.1604014631597904,0.1604014631597904,0.1195451769423904,0.1537075350539181,0.1312925391037257,-0.7644701514332716,0,0.18176038395485855
582,2015-09-23,0.1623068041936291,0.1623068041936291,0.110598083431794,0.1812453246268418,0.1777003353725935,-1.006037900393642,0,0.15678414080733236
