,Date,Open,High,Low,Close,Adj Close,Volume,Positive Sentiment,Negative Sentiment
961,2014-04-24,42.161999,42.560001,40.639999,41.571999,41.571999,27476000,0.08269993215799332,0.012290967628359795
962,2014-04-25,40.400002,41.34,39.529999,39.970001,39.970001,34983500,0.0,0.0
963,2014-04-28,40.0,40.757999,38.099998,39.702,39.702,35210000,0.0,0.0
964,2014-04-29,39.641998,41.43,39.105999,41.383999,41.383999,28895500,0.0,0.0
965,2014-04-30,40.720001,41.632,40.256001,41.577999,41.577999,22203000,0.0,0.0
966,2014-05-01,41.416,42.804001,41.138,41.546001,41.546001,27199500,0.0,0.0
967,2014-05-02,41.720001,42.271999,41.304001,42.181999,42.181999,20434000,0.0,0.0
968,2014-05-05,41.896,43.537998,41.703999,43.321999,43.321999,25735000,0.0,0.0
969,2014-05-06,43.32,43.731998,41.369999,41.456001,41.456001,28183500,0.0,0.0
970,2014-05-07,41.928001,42.040001,39.450001,40.27,40.27,50896500,0.1913285840302706,0.33711741045117377
971,2014-05-08,36.400002,38.880001,35.599998,35.717999,35.717999,100283000,0.04444571137428284,0.6125170323997736
972,2014-05-09,35.972,36.68,35.444,36.452,36.452,42476000,0.0535818487405777,0.028904233127832413
973,2014-05-12,36.773998,37.438,35.976002,36.933998,36.933998,35011500,0.0,0.0
974,2014-05-13,36.751999,38.268002,36.599998,38.032001,38.032001,35486000,0.0,0.0
975,2014-05-14,37.790001,38.695999,37.419998,38.124001,38.124001,27033500,0.0,0.0
976,2014-05-15,37.995998,38.532001,37.060001,37.717999,37.717999,30202000,0.027938663959503174,0.030581384897232056
977,2014-05-16,37.790001,38.408001,37.543999,38.312,38.312,22438500,0.8070783615112305,0.0182830598205328
978,2014-05-19,38.144001,39.377998,38.0,39.217999,39.217999,22858500,0.0,0.0
979,2014-05-20,39.388,39.866001,38.613998,39.060001,39.060001,27730500,0.0,0.0
980,2014-05-21,39.236,39.973999,38.958,39.889999,39.889999,26427000,0.0,0.0
981,2014-05-22,40.07,41.375999,39.911999,40.976002,40.976002,31072500,0.0,0.0
982,2014-05-23,40.905998,41.551998,40.5,41.459999,41.459999,20034000,0.0,0.0
983,2014-05-27,41.703999,42.773998,41.540001,42.312,42.312,26705500,0.0,0.0
984,2014-05-28,42.004002,42.554001,41.051998,42.048,42.048,27475500,0.0,0.0
985,2014-05-29,42.113998,42.498001,41.543999,42.048,42.048,18462500,0.0,0.0
986,2014-05-30,42.060001,42.959999,41.403999,41.554001,41.554001,27905500,0.0,0.0
987,2014-06-02,41.466,41.869999,40.334,40.939999,40.939999,23340500,0.0,0.0
988,2014-06-03,40.698002,41.599998,40.518002,40.987999,40.987999,19304000,0.03354473039507866,0.03166116401553154
989,2014-06-04,40.869999,41.251999,40.080002,40.798,40.798,17137000,0.0,0.0
990,2014-06-05,40.894001,41.84,40.810001,41.380001,41.380001,20273000,0.0,0.0
991,2014-06-06,41.950001,42.161999,41.436001,41.633999,41.633999,15369000,0.06385022401809692,0.01608419418334961
992,2014-06-09,41.59,41.998001,40.84,41.062,41.062,14028500,0.04768247902393341,0.07523807231336832
993,2014-06-10,40.886002,41.394001,40.310001,40.459999,40.459999,17573500,0.01720578782260418,0.09133048355579376
994,2014-06-11,40.299999,41.0,39.849998,40.894001,40.894001,19887500,0.0,0.0
995,2014-06-12,41.02,41.976002,40.542,40.703999,40.703999,29968500,0.11398613080382347,0.020620751660317183
996,2014-06-13,40.956001,41.358002,40.316002,41.284,41.284,17721500,0.11817271262407303,0.02412610376874606
997,2014-06-16,41.352001,45.098,41.251999,44.922001,44.922001,66232000,0.0,0.0
998,2014-06-17,44.821999,47.108002,44.57,46.334,46.334,66524500,0.0,0.0
999,2014-06-18,46.299999,46.341999,45.223999,45.424,45.424,34701000,0.9393414258956909,0.012872935272753239
1000,2014-06-19,45.776001,47.062,45.400002,45.557999,45.557999,43965500,0.8444711565971375,0.0066559091210365295
1001,2014-06-20,45.703999,46.257999,45.240002,45.917999,45.917999,24519500,0.0,0.0
1002,2014-06-23,45.902,47.798,45.644001,47.444,47.444,38955500,0.0,0.0
1003,2014-06-24,47.793999,48.375999,46.326,46.5,46.5,40379500,0.0,0.0
1004,2014-06-25,46.610001,47.509998,46.048,47.377998,47.377998,29008000,0.0,0.0
1005,2014-06-26,47.433998,48.080002,46.841999,47.119999,47.119999,25607000,0.0,0.0
1006,2014-06-27,46.938,48.0,46.900002,47.812,47.812,28175000,0.0,0.0
1007,2014-06-30,47.91,48.897999,47.799999,48.012001,48.012001,24143000,0.0,0.0
1008,2014-07-01,48.492001,48.688,47.740002,47.944,47.944,21680500,0.0,0.0
1009,2014-07-02,48.132,48.466,45.414001,45.886002,45.886002,40137000,0.0,0.0
1010,2014-07-03,46.257999,46.380001,44.799999,45.849998,45.849998,25833500,0.0,0.0
1011,2014-07-07,45.5,45.956001,44.080002,44.532001,44.532001,29468500,0.24286848306655884,0.01297736819833517
1012,2014-07-08,43.73,44.192001,42.854,43.813999,43.813999,39181000,0.7152611017227173,0.01897774450480938
1013,2014-07-09,44.254002,44.844002,43.841999,44.612,44.612,20577000,0.0,0.0
1014,2014-07-10,43.436001,44.444,43.208,43.891998,43.891998,24319500,0.06433648616075516,0.33818376064300537
1015,2014-07-11,44.122002,44.32,43.52,43.625999,43.625999,16511500,0.027574820443987846,0.7433800101280212
1016,2014-07-14,43.998001,45.757999,43.09,45.34,45.34,36016000,0.0,0.0
1017,2014-07-15,45.346001,45.529999,43.619999,43.916,43.916,28592500,0.0,0.0
1018,2014-07-16,44.363998,44.959999,43.363998,43.431999,43.431999,20222500,0.037991754710674286,0.0958532840013504
1019,2014-07-17,43.231998,44.110001,42.720001,43.080002,43.080002,23247000,0.0648626759648323,0.012285159900784492
1020,2014-07-18,43.189999,44.242001,43.186001,44.004002,44.004002,21268500,0.0,0.0
1021,2014-07-21,43.450001,44.641998,43.344002,44.108002,44.108002,19111000,0.007127602118998766,0.9453833699226379
1022,2014-07-22,44.438,44.66,43.821999,43.916,43.916,13650000,0.0,0.0
1023,2014-07-23,44.001999,44.950001,43.886002,44.498001,44.498001,15416500,0.0,0.0
1024,2014-07-24,44.650002,45.02,44.16,44.708,44.708,16227500,0.0,0.0
1025,2014-07-25,44.543999,45.394001,44.349998,44.714001,44.714001,15435500,0.0,0.0
1026,2014-07-28,44.849998,46.400002,44.279999,44.964001,44.964001,32571500,0.0,0.0
1027,2014-07-29,45.321999,45.66,44.972,45.001999,45.001999,16912000,0.0,0.0
1028,2014-07-30,44.383999,45.919998,44.208,45.784,45.784,24639000,0.43603256344795227,0.019181733950972557
1029,2014-07-31,45.852001,46.279999,44.299999,44.66,44.66,38745500,0.3322459193360474,0.1665477677144938
1030,2014-08-01,45.217999,47.5,45.200001,46.653999,46.653999,59479000,0.6953696807225546,0.015068163008739551
1031,2014-08-04,46.875999,48.099998,46.653999,47.703999,47.703999,29798500,0.05029589310288429,0.04463651403784752
1032,2014-08-05,47.493999,48.598,47.138,47.698002,47.698002,26943000,0.0,0.0
1033,2014-08-06,47.779999,50.284,47.716,49.785999,49.785999,46246500,0.0,0.0
1034,2014-08-07,50.023998,51.338001,49.824001,50.478001,50.478001,37394500,0.03081556409597397,0.4557831287384033
1035,2014-08-08,50.231998,50.352001,49.299999,49.625999,49.625999,25450500,0.05337817221879959,0.2736186906695366
1036,2014-08-11,51.096001,52.748001,51.0,51.863998,51.863998,40506500,0.33208343914399546,0.2827992889409264
1037,2014-08-12,51.616001,52.060001,50.916,51.992001,51.992001,31911500,0.12447757786139846,0.493195244576782
1038,2014-08-13,52.402,53.127998,51.922001,52.062,52.062,34663000,0.015801582485437393,0.9470837712287903
1039,2014-08-14,52.498001,52.599998,51.299999,52.276001,52.276001,20633000,0.0,0.0
1040,2014-08-15,52.296001,52.417999,51.700001,52.402,52.402,19339500,0.0,0.0
1041,2014-08-18,52.650002,53.452,51.950001,51.987999,51.987999,29246000,0.0,0.0
1042,2014-08-19,51.773998,51.866001,50.324001,51.352001,51.352001,26674000,0.0,0.0
1043,2014-08-20,50.933998,51.748001,50.599998,51.141998,51.141998,15139500,0.0,0.0
1044,2014-08-21,51.304001,51.759998,50.652,50.868,50.868,14578000,0.0,0.0
1045,2014-08-22,50.908001,51.389999,50.521999,51.355999,51.355999,14167000,0.0,0.0
1046,2014-08-25,51.638,52.736,51.638,52.509998,52.509998,21590500,0.0,0.0
1047,2014-08-26,52.995998,53.099998,52.332001,52.348,52.348,19090000,0.0,0.0
1048,2014-08-27,52.700001,52.848,52.057999,52.650002,52.650002,14925500,0.035601064562797546,0.09482312202453613
1049,2014-08-28,52.377998,52.896,52.327999,52.771999,52.771999,14224500,0.0,0.0
1050,2014-08-29,53.740002,54.400002,53.501999,53.939999,53.939999,32235500,0.08409108221530914,0.06063858047127724
1051,2014-09-02,55.099998,56.978001,54.860001,56.824001,56.824001,49262000,0.908263087272644,0.021658027544617653
1052,2014-09-03,57.534,57.599998,56.02,56.237999,56.237999,33861500,0.05859976758559545,0.2108909785747528
1053,2014-09-04,56.801998,58.284,56.080002,57.208,57.208,41708500,0.4744199924170971,0.02395873423665762
1054,2014-09-05,56.509998,56.580002,54.501999,55.478001,55.478001,55849500,0.08706886228173971,0.7388145327568054
1055,2014-09-08,55.523998,56.976002,55.504002,56.422001,56.422001,27508000,0.7774150371551514,0.008387238951399922
1056,2014-09-09,56.598,57.098,55.400002,55.695999,55.695999,22794000,0.861620306968689,0.010802904143929482
1057,2014-09-10,55.900002,56.282001,54.731998,56.220001,56.220001,18906500,0.0,0.0
1058,2014-09-11,56.091999,56.958,55.726002,56.062,56.062,18830500,0.03564976528286934,0.055236633867025375
1059,2014-09-12,56.099998,56.478001,55.400002,55.84,55.84,16623000,0.0,0.0
1060,2014-09-15,54.874001,54.880001,49.826,50.771999,50.771999,82277000,0.0695687085390091,0.14584729075431824
1061,2014-09-16,51.029999,52.492001,50.484001,52.147999,52.147999,41500500,0.05792412534356117,0.9095886945724487
1062,2014-09-17,52.481998,52.939999,51.900002,52.276001,52.276001,25888500,0.6664978712797165,0.008649780880659819
1063,2014-09-18,52.672001,53.119999,52.464001,52.764,52.764,18463000,0.0,0.0
1064,2014-09-19,51.598,52.285999,51.054001,51.863998,51.863998,34054500,0.0,0.0
1065,2014-09-22,51.0,51.203999,48.942001,50.006001,50.006001,41070500,0.0,0.0
1066,2014-09-23,49.043999,50.759998,49.0,50.082001,50.082001,28293500,0.0,0.0
1067,2014-09-24,50.223999,50.568001,49.408001,50.428001,50.428001,18747500,0.0,0.0
1068,2014-09-25,50.504002,50.992001,49.220001,49.389999,49.389999,24171000,0.0,0.0
1069,2014-09-26,49.650002,49.945999,49.214001,49.32,49.32,18977000,0.0,0.0
1070,2014-09-29,48.799999,49.728001,48.276001,49.051998,49.051998,24263500,0.0,0.0
1071,2014-09-30,49.383999,49.529999,48.023998,48.535999,48.535999,21191500,0.0,0.0
1072,2014-10-01,48.439999,48.532001,47.130001,48.048,48.048,29708500,0.0,0.0
1073,2014-10-02,50.040001,50.557999,49.071999,50.284,50.284,44991000,0.033287741243839264,0.06246146932244301
1074,2014-10-03,50.612,51.299999,50.206001,51.042,51.042,27031500,0.0,0.0
1075,2014-10-06,51.826,52.498001,51.560001,52.124001,52.124001,38566500,0.0,0.0
1076,2014-10-07,51.706001,52.292,51.146,51.914001,51.914001,22427500,0.1902822870761156,0.016052422113716602
1077,2014-10-08,52.02,52.576,50.528,51.855999,51.855999,25275500,0.0,0.0
1078,2014-10-09,52.450001,53.108002,50.880001,51.402,51.402,36806500,0.04849451035261154,0.05006539449095726
1079,2014-10-10,48.928001,49.178001,47.040001,47.382,47.382,64441500,0.10053880736231804,0.05664647333323956
1080,2014-10-13,47.714001,47.792,44.200001,44.917999,44.917999,56343500,0.0,0.0
1081,2014-10-14,45.650002,46.493999,44.599998,45.411999,45.411999,35526500,0.0,0.0
1082,2014-10-15,44.0,46.198002,43.464001,45.939999,45.939999,45736500,0.0,0.0
1083,2014-10-16,43.944,45.984001,43.82,45.27,45.27,26996500,0.0,0.0
1084,2014-10-17,46.675999,46.953999,45.310001,45.495998,45.495998,52747000,0.02299080230295658,0.6157224774360657
1085,2014-10-20,45.344002,46.48,45.102001,46.094002,46.094002,17472000,0.16209367662668228,0.010957239661365747
1086,2014-10-21,46.854,47.077999,46.16,47.068001,47.068001,20651500,0.08793169384201367,0.022876362626751263
1087,2014-10-22,46.638,47.478001,46.112,46.220001,46.220001,20583000,0.0,0.0
1088,2014-10-23,46.931999,47.256001,46.400002,47.057999,47.057999,17462000,0.0460334625095129,0.055705174803733826
1089,2014-10-24,47.254002,47.560001,46.240002,47.048,47.048,17316500,0.0,0.0
1090,2014-10-27,46.849998,46.922001,44.062,44.334,44.334,47766500,0.0,0.0
1091,2014-10-28,45.919998,48.919998,45.650002,48.554001,48.554001,52581500,0.010540740564465523,0.9710376858711243
1092,2014-10-29,48.226002,48.299999,47.127998,47.619999,47.619999,24812500,0.038372538052499294,0.03381290379911661
1093,2014-10-30,47.627998,48.099998,47.012001,47.731998,47.731998,16142000,0.0,0.0
1094,2014-10-31,48.501999,48.624001,47.75,48.34,48.34,18876500,0.0,0.0
1095,2014-11-03,48.599998,49.512001,48.264,48.518002,48.518002,21019000,0.15374863147735596,0.008008529432117939
1096,2014-11-04,48.098,48.470001,47.306,47.785999,47.785999,18413000,0.0,0.0
1097,2014-11-05,48.200001,48.271999,46.105999,46.194,46.194,45229500,0.33766912793119747,0.09762323399384816
1098,2014-11-06,46.897999,49.338001,45.700001,48.243999,48.243999,76773500,0.8735635280609131,0.015512439422309399
1099,2014-11-07,48.438,48.568001,47.439999,48.040001,48.040001,25805000,0.0,0.0
1100,2014-11-10,47.821999,48.576,47.360001,48.386002,48.386002,22886000,0.0,0.0
1101,2014-11-11,48.509998,50.363998,48.400002,50.216,50.216,39744000,0.0,0.0
1102,2014-11-12,49.944,50.467999,49.116001,49.82,49.82,29354000,0.0,0.0
1103,2014-11-13,50.124001,51.150002,50.049999,50.34,50.34,31180000,0.0,0.0
1104,2014-11-14,50.0,51.77,49.700001,51.736,51.736,30505500,0.0,0.0
1105,2014-11-17,51.498001,51.799999,50.403999,50.796001,50.796001,20128500,0.011402050033211708,0.9119378328323364
1106,2014-11-18,51.172001,51.998001,51.102001,51.540001,51.540001,22365000,0.014381863176822662,0.8907889723777771
1107,2014-11-19,50.122002,50.375999,49.119999,49.548,49.548,39592500,0.0,0.0
1108,2014-11-20,49.59,50.186001,49.200001,49.742001,49.742001,17936000,0.0,0.0
1109,2014-11-21,50.442001,50.556,48.433998,48.556,48.556,37425500,0.0,0.0
1110,2014-11-24,49.040001,49.52,48.127998,49.344002,49.344002,23948500,0.10712414234876633,0.015922101214528084
1111,2014-11-25,49.470001,49.944,49.217999,49.618,49.618,15799000,0.07724401354789734,0.022159375250339508
1112,2014-11-26,49.667999,49.799999,49.32,49.688,49.688,9906000,0.0,0.0
1113,2014-11-28,49.07,49.338001,48.504002,48.903999,48.903999,10598500,0.0,0.0
1114,2014-12-01,48.231998,48.493999,45.801998,46.327999,46.327999,43097000,0.0,0.0
1115,2014-12-02,46.914001,46.976002,45.599998,46.285999,46.285999,29435000,0.0,0.0
1116,2014-12-03,45.25,45.944,45.099998,45.860001,45.860001,26538500,0.014796626754105091,0.9063674807548523
1117,2014-12-04,45.720001,46.18,45.562,45.655998,45.655998,19278000,0.4907166361808777,0.008576542139053345
1118,2014-12-05,45.734001,45.877998,44.452,44.742001,44.742001,30318000,0.0,0.0
1119,2014-12-08,44.307999,44.972,42.467999,42.872002,42.872002,46128000,0.0,0.0
1120,2014-12-09,41.868,43.546001,40.854,43.377998,43.377998,47157500,0.10723823308944702,0.10580994188785553
1121,2014-12-10,42.826,43.354,41.540001,41.967999,41.967999,36570500,0.008156076073646545,0.9735764265060425
1122,2014-12-11,42.105999,43.085999,41.646,41.776001,41.776001,33472000,0.0,0.0
1123,2014-12-12,40.964001,42.335999,40.900002,41.400002,41.400002,35869000,0.017582930624485016,0.7559263706207275
1124,2014-12-15,41.858002,41.959999,40.534,40.807999,40.807999,26091500,0.0,0.0
1125,2014-12-16,40.178001,40.736,39.074001,39.562,39.562,42130500,0.0,0.0
1126,2014-12-17,38.612,41.330002,38.529999,41.164001,41.164001,36839000,0.0,0.0
1127,2014-12-18,42.476002,43.688,42.360001,43.652,43.652,37416500,0.0,0.0
1128,2014-12-19,44.037998,44.080002,42.900002,43.858002,43.858002,34552500,0.1766228824853897,0.5983635187149048
1129,2014-12-22,44.0,44.812,43.652,44.52,44.52,23997000,0.0,0.0
1130,2014-12-23,44.762001,44.863998,43.903999,44.194,44.194,22528500,0.0,0.0
1131,2014-12-24,43.953999,44.5,43.849998,44.452,44.452,6661000,0.0,0.0
1132,2014-12-26,44.301998,45.700001,44.299999,45.563999,45.563999,16635000,0.48786449432373047,0.01133480186884602
1133,2014-12-29,45.380001,45.582001,44.804001,45.141998,45.141998,14012500,0.0,0.0
1134,2014-12-30,44.798,45.130001,44.279999,44.445999,44.445999,14516000,0.0,0.0
1135,2014-12-31,44.618,45.136002,44.450001,44.481998,44.481998,11487500,0.1642647534608841,0.010801185853779316
1136,2015-01-02,44.574001,44.650002,42.652,43.862,43.862,23822000,0.0,0.0
1137,2015-01-05,42.91,43.299999,41.431999,42.018002,42.018002,26842500,0.0,0.0
1138,2015-01-06,42.012001,42.84,40.841999,42.256001,42.256001,31309500,0.0,0.0
1139,2015-01-07,42.669998,42.956001,41.956001,42.189999,42.189999,14842000,0.0,0.0
1140,2015-01-08,42.562,42.759998,42.001999,42.124001,42.124001,17212500,0.0,0.0
1141,2015-01-09,41.784,41.995998,40.992001,41.332001,41.332001,23341500,0.0,0.0
1142,2015-01-12,40.610001,40.894001,39.849998,40.442001,40.442001,29751500,0.25891031697392464,0.012033419217914343
1143,2015-01-13,40.664001,41.521999,40.181999,40.849998,40.849998,22386500,0.012527494691312313,0.948840856552124
1144,2015-01-14,37.166,39.040001,37.0,38.537998,38.537998,57759500,0.016707814298570156,0.6388178573300441
1145,2015-01-15,38.897999,39.150002,38.0,38.374001,38.374001,26082500,0.010617699474096298,0.9625024199485779
1146,2015-01-16,38.139999,38.897999,37.93,38.613998,38.613998,18016000,0.0,0.0
1147,2015-01-20,38.773998,38.824001,37.408001,38.386002,38.386002,22516000,0.0,0.0
1148,2015-01-21,37.91,39.736,37.902,39.313999,39.313999,20765000,0.0,0.0
1149,2015-01-22,39.400002,40.647999,39.040001,40.324001,40.324001,20584500,0.07765105366706848,0.013796851970255375
1150,2015-01-23,40.057999,40.700001,39.666,40.257999,40.257999,17193000,0.04909370467066765,0.01594465970993042
1151,2015-01-26,40.366001,41.723999,40.209999,41.310001,41.310001,16172500,0.0,0.0
1152,2015-01-27,40.883999,41.605999,40.66,41.195999,41.195999,13905000,0.0,0.0
1153,2015-01-28,41.222,41.273998,39.683998,39.874001,39.874001,15748000,0.4074289742857218,0.03576634079217911
1154,2015-01-29,40.214001,41.195999,39.299999,41.040001,41.040001,17740500,0.022879835218191147,0.3849869668483734
1155,2015-01-30,40.792,41.493999,40.599998,40.720001,40.720001,15035000,0.0,0.0
1156,2015-02-02,40.793999,42.389999,40.66,42.188,42.188,20746000,0.0,0.0
1157,2015-02-03,42.644001,44.074001,42.254002,43.672001,43.672001,24131000,0.0,0.0
1158,2015-02-04,43.658001,44.296001,43.360001,43.709999,43.709999,16527000,0.0,0.0
1159,2015-02-05,43.976002,45.096001,43.928001,44.198002,44.198002,17614500,0.0,0.0
1160,2015-02-06,44.400002,44.68,43.299999,43.472,43.472,16219500,0.14179425624509653,0.10563973585764568
1161,2015-02-09,43.076,43.585999,42.397999,43.495998,43.495998,17362000,0.033561998046934605,0.0901850126683712
1162,2015-02-10,43.509998,44.099998,43.0,43.257999,43.257999,26952500,0.02427605912089348,0.6955237612128258
1163,2015-02-11,42.442001,42.948002,41.456001,42.560001,42.560001,48845500,0.12250959035009146,0.551211935468018
1164,2015-02-12,38.714001,40.618,38.655998,40.576,40.576,78248000,0.040356711174050965,0.17468390179177126
1165,2015-02-13,40.580002,41.198002,40.181999,40.754002,40.754002,30955000,0.0832251913845539,0.09458512533456087
1166,2015-02-17,41.139999,41.139999,40.299999,40.869999,40.869999,19898000,0.017541540786623955,0.9308964014053345
1167,2015-02-18,40.834,41.234001,40.52,40.891998,40.891998,13568000,0.0,0.0
1168,2015-02-19,41.0,42.487999,40.75,42.341999,42.341999,25770500,0.0,0.0
1169,2015-02-20,42.155998,43.52,41.962002,43.422001,43.422001,29910500,0.0,0.0
1170,2015-02-23,43.132,43.639999,41.265999,41.467999,41.467999,42499000,0.026714187115430832,0.8940677046775818
1171,2015-02-24,41.458,41.458,40.34,40.821999,40.821999,33018000,0.05862754676491022,0.4600735427811742
1172,2015-02-25,40.987999,41.428001,40.515999,40.751999,40.751999,19547500,0.0,0.0
1173,2015-02-26,40.799999,42.217999,40.444,41.438,41.438,32364500,0.0,0.0
1174,2015-02-27,41.380001,41.709999,40.560001,40.667999,40.667999,19410500,0.0,0.0
1175,2015-03-02,40.540001,40.667999,39.166,39.466,39.466,39610500,0.0,0.0
1176,2015-03-03,39.362,40.048,39.063999,39.911999,39.911999,22161500,0.0,0.0
1177,2015-03-04,39.849998,40.504002,39.442001,40.487999,40.487999,21110000,0.06914527714252472,0.4360598623752594
1178,2015-03-05,40.57,41.237999,40.029999,40.125999,40.125999,24385000,0.0,0.0
1179,2015-03-06,39.841999,40.150002,38.43,38.776001,38.776001,33562000,0.2658311426639557,0.015009500086307526
1180,2015-03-09,38.877998,38.897999,37.650002,38.175999,38.175999,33683500,0.008708635965983072,0.9685690005620321
1181,2015-03-10,37.692001,38.700001,37.52,38.063999,38.063999,27898500,0.025712160393595695,0.27674323320388794
1182,2015-03-11,38.23,39.236,38.202,38.748001,38.748001,24874500,0.0217626690864563,0.7014123797416687
1183,2015-03-12,38.75,38.889999,37.950001,38.214001,38.214001,20746500,0.041412752121686935,0.871567964553833
1184,2015-03-13,37.790001,38.349998,37.464001,37.736,37.736,27171500,0.08962300419807434,0.013602160848677158
1185,2015-03-16,38.400002,39.181999,37.959999,39.139999,39.139999,28144000,0.06685768067836761,0.011910291388630867
1186,2015-03-17,39.085999,39.742001,38.787998,38.945999,38.945999,24470500,0.22748032212257385,0.010433611460030079
1187,2015-03-18,38.992001,40.175999,38.622002,40.141998,40.141998,24104500,0.43017012625932693,0.04937590006738901
1188,2015-03-19,40.400002,40.917999,38.905998,39.130001,39.130001,42376000,0.2080454317231973,0.04026978897551695
1189,2015-03-20,39.490002,39.798,39.124001,39.616001,39.616001,21347500,0.09292439992229144,0.016147720627486706
1190,2015-03-23,39.700001,40.099998,39.493999,39.925999,39.925999,13158000,0.0,0.0
1191,2015-03-24,40.316002,40.757999,39.950001,40.344002,40.344002,18249500,0.0,0.0
1192,2015-03-25,39.653999,39.717999,38.540001,38.860001,38.860001,28652000,0.010738593526184559,0.9600311517715454
1193,2015-03-26,38.784,38.958,37.939999,38.082001,38.082001,20640000,0.0,0.0
1194,2015-03-27,37.813999,37.858002,36.279999,37.0,37.0,43024500,0.0,0.0
1195,2015-03-30,37.169998,38.450001,36.360001,38.113998,38.113998,50447500,0.21622619312256575,0.2665351134104033
1196,2015-03-31,38.706001,38.751999,37.681999,37.754002,37.754002,25133000,0.07705735920795373,0.16785709520003625
1197,2015-04-01,37.740002,38.459999,37.209999,37.518002,37.518002,18973000,0.16920308582484722,0.05900314822793007
1198,2015-04-02,38.046001,38.646,38.0,38.200001,38.200001,25052000,0.20295274381836256,0.06984564537803332
1199,2015-04-06,39.599998,41.549999,39.5,40.619999,40.619999,62279000,0.846141517162323,0.023693503811955452
1200,2015-04-07,40.501999,41.012001,40.228001,40.650002,40.650002,21739500,0.0,0.0
1201,2015-04-08,41.639999,42.18,41.174,41.534,41.534,31515500,0.3117234706878662,0.24552571633830667
1202,2015-04-09,41.686001,42.074001,41.223999,42.018002,42.018002,19001000,0.055643193423748016,0.035040128976106644
1203,2015-04-10,41.970001,42.330002,41.799999,42.18,42.18,20338500,0.0,0.0
1204,2015-04-13,42.088001,42.599998,41.810001,41.956001,41.956001,18791000,0.0,0.0
1205,2015-04-14,41.714001,41.897999,41.099998,41.492001,41.492001,15130000,0.0,0.0
1206,2015-04-15,41.492001,41.917999,41.32,41.566002,41.566002,9762000,0.22403095662593842,0.022122984752058983
1207,2015-04-16,41.540001,41.834,41.257999,41.34,41.34,8295500,0.0,0.0
1208,2015-04-17,40.998001,41.375999,40.700001,41.358002,41.358002,12349500,0.0,0.0
1209,2015-04-20,41.355999,41.57,40.77,41.054001,41.054001,12796500,0.08257518149912357,0.019887759815901518
1210,2015-04-21,41.16,42.150002,40.862,41.882,41.882,17162500,0.0,0.0
1211,2015-04-22,42.5,44.375999,42.338001,43.888,43.888,39315000,0.48873517382889986,0.019999456126242876
1212,2015-04-23,43.653999,44.296001,43.43,43.720001,43.720001,22056000,0.0,0.0
1213,2015-04-24,44.099998,44.16,43.602001,43.686001,43.686001,12139000,0.0,0.0
1214,2015-04-27,44.512001,47.75,44.400002,46.310001,46.310001,58363000,0.10882729012519121,0.34975980781018734
1215,2015-04-28,46.950001,47.099998,45.605999,46.096001,46.096001,30427000,0.17638538777828217,0.020144054666161537
1216,2015-04-29,46.009998,46.993999,45.526001,46.490002,46.490002,19680500,0.07627445459365845,0.0694766566157341
1217,2015-04-30,46.077999,46.577999,45.034,45.209999,45.209999,19559500,0.2513005429257949,0.05270231204728285
1218,2015-05-01,45.987999,46.354,44.082001,45.206001,45.206001,26408500,0.10644736774265766,0.016692826617509128
1219,2015-05-04,45.636002,46.945999,45.422001,46.102001,46.102001,22173000,0.028555605560541153,0.48376747965812683
1220,2015-05-05,47.551998,47.900002,45.826,46.59,46.59,28984500,0.09285300225019455,0.010421107523143291
1221,2015-05-06,46.82,46.894001,45.639999,46.085999,46.085999,26354500,0.32759016659110785,0.5762477517127991
1222,2015-05-07,44.200001,47.495998,44.049999,47.360001,47.360001,47279500,0.12054842226207256,0.18862703926861285
1223,2015-05-08,47.198002,47.681999,46.740002,47.321999,47.321999,23341000,0.4889741688966751,0.04872674914076924
1224,2015-05-11,47.257999,48.576,47.062,47.897999,47.897999,28361500,0.9094904661178589,0.014767056331038475
1225,2015-05-12,48.021999,49.27,47.638,48.948002,48.948002,31817000,0.06105620041489601,0.07641388475894928
1226,2015-05-13,49.521999,49.66,48.450001,48.636002,48.636002,27201000,0.2212265133857727,0.011321625672280788
1227,2015-05-14,48.964001,48.978001,48.25,48.82,48.82,14479500,0.0,0.0
1228,2015-05-15,48.785999,49.880001,48.5,49.768002,49.768002,22638000,0.0,0.0
1229,2015-05-18,49.400002,49.98,49.200001,49.75,49.75,16766000,0.0,0.0
1230,2015-05-19,49.686001,50.200001,49.23,49.428001,49.428001,18371000,0.05666709318757057,0.06963611332078774
1231,2015-05-20,49.425999,49.548,48.273998,48.869999,48.869999,18778000,0.0,0.0
1232,2015-05-21,48.605999,49.324001,48.472,49.124001,49.124001,9853000,0.054550912231206894,0.016217153519392014
1233,2015-05-22,49.076,49.720001,49.001999,49.546001,49.546001,11115500,0.1783317637940248,0.0132262430464228
1234,2015-05-26,49.535999,50.400002,49.299999,49.492001,49.492001,17493500,0.0,0.0
1235,2015-05-27,49.702,49.900002,49.110001,49.486,49.486,17041000,0.0,0.0
1236,2015-05-28,49.405998,50.360001,49.009998,50.290001,50.290001,18236500,0.0,0.0
1237,2015-05-29,50.200001,50.574001,49.886002,50.16,50.16,18946500,0.0,0.0
1238,2015-06-01,50.282001,50.32,49.493999,49.889999,49.889999,12525500,0.014254255220293999,0.9570735692977905
1239,2015-06-02,49.784,49.880001,49.259998,49.669998,49.669998,10674000,0.0,0.0
