,Date,Adj Close,Close,High,Low,Open,Volume,Positive Sentiment,Negative Sentiment,Neutral Sentiment
73,2014-04-17,13.208000183105469,13.208000183105469,13.486000061035156,12.93866729736328,13.307332992553713,88902000,0.0,0.0,0.0
74,2014-04-21,13.625332832336426,13.625332832336426,13.74666690826416,12.93333339691162,13.138667106628418,78873000,0.4537736177444458,0.009155734442174435,0.537070631980896
75,2014-04-22,14.576000213623049,14.576000213623049,14.621999740600586,13.667332649230955,13.757332801818848,147070500,0.0,0.0,0.0
76,2014-04-23,13.866000175476074,13.866000175476074,14.449333190917969,13.800000190734863,14.42199993133545,109434000,0.02361488901078701,0.6872138381004333,0.28917115926742554
77,2014-04-24,13.857333183288574,13.857333183288574,14.186667442321776,13.546667098999023,14.053999900817873,82428000,0.08269993215799332,0.012290967628359795,0.9050090909004211
78,2014-04-25,13.32333278656006,13.32333278656006,13.779999732971191,13.17666721343994,13.466667175292969,104950500,0.0,0.0,0.0
79,2014-04-28,13.234000205993652,13.234000205993652,13.586000442504885,12.699999809265137,13.333333015441896,105630000,0.0,0.0,0.0
80,2014-04-29,13.79466724395752,13.79466724395752,13.8100004196167,13.035332679748535,13.21399974822998,86686500,0.0,0.0,0.0
81,2014-04-30,13.859333038330078,13.859333038330078,13.87733268737793,13.41866683959961,13.57333278656006,66609000,0.0,0.0,0.0
82,2014-05-01,13.84866714477539,13.84866714477539,14.267999649047852,13.71266746520996,13.805333137512209,81598500,0.0,0.0,0.0
83,2014-05-02,14.060667037963867,14.060667037963867,14.09066677093506,13.767999649047852,13.90666675567627,61302000,0.0,0.0,0.0
84,2014-05-05,14.440667152404783,14.440667152404783,14.512666702270508,13.90133285522461,13.965332984924316,77205000,0.0,0.0,0.0
85,2014-05-06,13.8186674118042,13.8186674118042,14.577333450317385,13.789999961853027,14.4399995803833,84550500,0.0,0.0,0.0
86,2014-05-07,13.423333168029783,13.423333168029783,14.013333320617676,13.149999618530272,13.97599983215332,152689500,0.1913285840302706,0.33711741045117377,0.47155400477349757
87,2014-05-08,11.906000137329102,11.906000137329102,12.960000038146973,11.866666793823242,12.133333206176758,300849000,0.04444571137428284,0.6125170323997736,0.34303721860051156
88,2014-05-09,12.150667190551758,12.150667190551758,12.226667404174805,11.814666748046877,11.990667343139648,127428000,0.0535818487405777,0.028904233127832413,0.9175139665603638
89,2014-05-12,12.31133270263672,12.31133270263672,12.47933292388916,11.991999626159668,12.258000373840332,105034500,0.0,0.0,0.0
90,2014-05-13,12.677332878112791,12.677332878112791,12.755999565124512,12.199999809265137,12.250666618347168,106458000,0.0,0.0,0.0
91,2014-05-14,12.708000183105469,12.708000183105469,12.898667335510254,12.473333358764648,12.596667289733888,81100500,0.0,0.0,0.0
92,2014-05-15,12.572667121887209,12.572667121887209,12.843999862670898,12.353333473205566,12.665332794189451,90606000,0.027938663959503174,0.030581384897232056,0.9414799213409424
93,2014-05-16,12.77066707611084,12.77066707611084,12.802666664123535,12.514666557312012,12.596667289733888,67315500,0.8070783615112305,0.0182830598205328,0.17463862895965576
94,2014-05-19,13.072667121887209,13.072667121887209,13.12600040435791,12.666666984558104,12.714667320251465,68575500,0.0,0.0,0.0
95,2014-05-20,13.020000457763672,13.020000457763672,13.288666725158691,12.871333122253418,13.129332542419434,83191500,0.0,0.0,0.0
96,2014-05-21,13.296667098999023,13.296667098999023,13.324666976928713,12.986000061035156,13.07866668701172,79281000,0.0,0.0,0.0
97,2014-05-22,13.658666610717772,13.658666610717772,13.791999816894531,13.303999900817873,13.356666564941406,93217500,0.0,0.0,0.0
98,2014-05-23,13.81999969482422,13.81999969482422,13.850666999816896,13.5,13.635333061218262,60102000,0.0,0.0,0.0
99,2014-05-27,14.104000091552734,14.104000091552734,14.258000373840332,13.846667289733888,13.90133285522461,80116500,0.0,0.0,0.0
100,2014-05-28,14.015999794006348,14.015999794006348,14.184666633605955,13.684000015258787,14.001333236694336,82426500,0.0,0.0,0.0
101,2014-05-29,14.015999794006348,14.015999794006348,14.166000366210938,13.847999572753906,14.038000106811523,55387500,0.0,0.0,0.0
102,2014-05-30,13.851332664489746,13.851332664489746,14.31999969482422,13.8013334274292,14.020000457763672,83716500,0.0,0.0,0.0
103,2014-06-02,13.646666526794434,13.646666526794434,13.956666946411133,13.444666862487791,13.821999549865724,70021500,0.0,0.0,0.0
104,2014-06-03,13.662667274475098,13.662667274475098,13.866666793823242,13.505999565124512,13.565999984741213,57912000,0.03354473039507866,0.03166116401553154,0.9347941279411316
105,2014-06-04,13.599332809448242,13.599332809448242,13.750666618347168,13.359999656677246,13.623332977294922,51411000,0.0,0.0,0.0
106,2014-06-05,13.793333053588867,13.793333053588867,13.946666717529297,13.603333473205566,13.631333351135254,60819000,0.0,0.0,0.0
107,2014-06-06,13.878000259399414,13.878000259399414,14.053999900817873,13.812000274658203,13.983332633972168,46107000,0.06385022401809692,0.01608419418334961,0.9200655817985535
108,2014-06-09,13.687333106994627,13.687333106994627,13.999333381652832,13.613332748413086,13.863332748413086,42085500,0.04768247902393341,0.07523807231336832,0.8770793974399567
109,2014-06-10,13.486666679382324,13.486666679382324,13.79800033569336,13.436667442321776,13.628666877746582,52720500,0.01720578782260418,0.09133048355579376,0.8914637565612793
110,2014-06-11,13.631333351135254,13.631333351135254,13.666666984558104,13.283332824707031,13.43333339691162,59662500,0.0,0.0,0.0
111,2014-06-12,13.567999839782717,13.567999839782717,13.991999626159668,13.513999938964844,13.673333168029783,89905500,0.11398613080382347,0.020620751660317183,0.8653931021690369
112,2014-06-13,13.761333465576172,13.761333465576172,13.78600025177002,13.43866729736328,13.652000427246094,53164500,0.11817271262407303,0.02412610376874606,0.8577012022336324
113,2014-06-16,14.973999977111816,14.973999977111816,15.03266716003418,13.750666618347168,13.784000396728516,198696000,0.0,0.0,0.0
114,2014-06-17,15.444666862487791,15.444666862487791,15.702667236328123,14.856666564941406,14.940667152404783,199573500,0.0,0.0,0.0
115,2014-06-18,15.141332626342772,15.141332626342772,15.447333335876465,15.074666976928713,15.43333339691162,104103000,0.9393414258956909,0.012872935272753239,0.04778575152158737
116,2014-06-19,15.185999870300291,15.185999870300291,15.687333106994627,15.133333206176758,15.2586669921875,131896500,0.8444711565971375,0.0066559091210365295,0.1488730013370514
117,2014-06-20,15.305999755859377,15.305999755859377,15.419333457946776,15.079999923706056,15.23466682434082,73558500,0.0,0.0,0.0
118,2014-06-23,15.814666748046877,15.814666748046877,15.932666778564451,15.214667320251465,15.300666809082031,116866500,0.0,0.0,0.0
119,2014-06-24,15.5,15.5,16.125333786010742,15.44200038909912,15.9313325881958,121138500,0.0,0.0,0.0
120,2014-06-25,15.792667388916016,15.792667388916016,15.83666706085205,15.349332809448242,15.536666870117188,87024000,0.0,0.0,0.0
121,2014-06-26,15.706666946411133,15.706666946411133,16.02666664123535,15.61400032043457,15.81133270263672,76821000,0.0,0.0,0.0
122,2014-06-27,15.937333106994627,15.937333106994627,16.0,15.633333206176758,15.645999908447266,84525000,0.0,0.0,0.0
123,2014-06-30,16.003999710083008,16.003999710083008,16.299333572387695,15.93333339691162,15.970000267028809,72429000,0.0,0.0,0.0
124,2014-07-01,15.981332778930664,15.981332778930664,16.229333877563477,15.91333293914795,16.163999557495117,65041500,0.0,0.0,0.0
125,2014-07-02,15.295332908630373,15.295332908630373,16.155332565307617,15.137999534606934,16.04400062561035,120411000,0.0,0.0,0.0
126,2014-07-03,15.283332824707031,15.283332824707031,15.460000038146973,14.93333339691162,15.419333457946776,77500500,0.0,0.0,0.0
127,2014-07-07,14.843999862670898,14.843999862670898,15.3186674118042,14.69333267211914,15.166666984558104,88405500,0.24286848306655884,0.01297736819833517,0.744154155254364
128,2014-07-08,14.604666709899902,14.604666709899902,14.730667114257812,14.284667015075684,14.576666831970217,117543000,0.7152611017227173,0.01897774450480938,0.2657611072063446
129,2014-07-09,14.870667457580566,14.870667457580566,14.947999954223633,14.61400032043457,14.751333236694336,61731000,0.0,0.0,0.0
130,2014-07-10,14.630666732788086,14.630666732788086,14.814666748046877,14.402667045593262,14.478667259216309,72958500,0.06433648616075516,0.33818376064300537,0.5974797010421753
131,2014-07-11,14.541999816894531,14.541999816894531,14.773332595825195,14.506667137145996,14.707332611083984,49534500,0.027574820443987846,0.7433800101280212,0.22904513776302338
132,2014-07-14,15.113332748413086,15.113332748413086,15.252667427062988,14.363332748413086,14.666000366210938,108048000,0.0,0.0,0.0
133,2014-07-15,14.638667106628418,14.638667106628418,15.17666721343994,14.539999961853027,15.11533260345459,85777500,0.0,0.0,0.0
134,2014-07-16,14.477333068847656,14.477333068847656,14.986666679382324,14.454667091369627,14.788000106811523,60667500,0.037991754710674286,0.0958532840013504,0.8661549687385559
135,2014-07-17,14.359999656677246,14.359999656677246,14.703332901000977,14.239999771118164,14.410667419433594,69741000,0.0648626759648323,0.012285159900784492,0.9228521585464478
136,2014-07-18,14.66800022125244,14.66800022125244,14.747332572937012,14.395333290100098,14.396666526794434,63805500,0.0,0.0,0.0
137,2014-07-21,14.702667236328123,14.702667236328123,14.880666732788086,14.447999954223633,14.483332633972168,57333000,0.007127602118998766,0.9453833699226379,0.047489043325185776
138,2014-07-22,14.638667106628418,14.638667106628418,14.886667251586914,14.607333183288574,14.812666893005373,40950000,0.0,0.0,0.0
139,2014-07-23,14.832667350769045,14.832667350769045,14.983332633972168,14.628666877746582,14.667332649230955,46249500,0.0,0.0,0.0
140,2014-07-24,14.902667045593262,14.902667045593262,15.006667137145996,14.720000267028809,14.883333206176758,48682500,0.0,0.0,0.0
141,2014-07-25,14.904666900634766,14.904666900634766,15.131333351135254,14.783332824707031,14.847999572753906,46306500,0.0,0.0,0.0
142,2014-07-28,14.98799991607666,14.98799991607666,15.466667175292969,14.760000228881836,14.949999809265137,97714500,0.0,0.0,0.0
143,2014-07-29,15.000666618347168,15.000666618347168,15.220000267028809,14.990667343139648,15.107333183288574,50736000,0.0,0.0,0.0
144,2014-07-30,15.261333465576172,15.261333465576172,15.30666732788086,14.736000061035156,14.79466724395752,73917000,0.43603256344795227,0.019181733950972557,0.544785737991333
145,2014-07-31,14.886667251586914,14.886667251586914,15.42666721343994,14.766667366027832,15.284000396728516,116236500,0.3322459193360474,0.1665477677144938,0.5012063257810142
146,2014-08-01,15.5513334274292,15.5513334274292,15.833333015441896,15.06666660308838,15.072667121887209,178437000,0.6953696807225546,0.015068163008739551,0.28956219802300137
147,2014-08-04,15.90133285522461,15.90133285522461,16.03333282470703,15.5513334274292,15.625332832336426,89395500,0.05029589310288429,0.04463651403784752,0.9050675630569458
148,2014-08-05,15.899333000183104,15.899333000183104,16.19933319091797,15.71266746520996,15.83133316040039,80829000,0.0,0.0,0.0
149,2014-08-06,16.595333099365234,16.595333099365234,16.761333465576172,15.905332565307615,15.92666721343994,138739500,0.0,0.0,0.0
150,2014-08-07,16.826000213623047,16.826000213623047,17.112667083740234,16.607999801635742,16.674667358398438,112183500,0.03081556409597397,0.4557831287384033,0.5134012699127197
151,2014-08-08,16.54199981689453,16.54199981689453,16.784000396728516,16.433332443237305,16.743999481201172,76351500,0.05337817221879959,0.2736186906695366,0.6730031222105026
152,2014-08-11,17.288000106811523,17.288000106811523,17.582666397094727,17.0,17.031999588012695,121519500,0.33208343914399546,0.2827992889409264,0.3851172576347987
153,2014-08-12,17.33066749572754,17.33066749572754,17.35333251953125,16.972000122070312,17.205333709716797,95734500,0.12447757786139846,0.493195244576782,0.38232719572260976
154,2014-08-13,17.354000091552734,17.354000091552734,17.709333419799805,17.30733299255371,17.46733283996582,103989000,0.015801582485437393,0.9470837712287903,0.0371147021651268
155,2014-08-14,17.42533302307129,17.42533302307129,17.53333282470703,17.100000381469727,17.499332427978516,61899000,0.0,0.0,0.0
156,2014-08-15,17.46733283996582,17.46733283996582,17.472667694091797,17.233333587646484,17.43199920654297,58018500,0.0,0.0,0.0
157,2014-08-18,17.32933235168457,17.32933235168457,17.817333221435547,17.316667556762695,17.549999237060547,87738000,0.0,0.0,0.0
158,2014-08-19,17.117332458496094,17.117332458496094,17.288667678833008,16.774667739868164,17.257999420166016,80022000,0.0,0.0,0.0
159,2014-08-20,17.047332763671875,17.047332763671875,17.249332427978516,16.866666793823242,16.97800064086914,45418500,0.0,0.0,0.0
160,2014-08-21,16.95599937438965,16.95599937438965,17.253332138061523,16.884000778198242,17.101333618164062,43734000,0.0,0.0,0.0
161,2014-08-22,17.118667602539062,17.118667602539062,17.1299991607666,16.840667724609375,16.96933364868164,42501000,0.0,0.0,0.0
162,2014-08-25,17.503332138061523,17.503332138061523,17.57866668701172,17.21266746520996,17.21266746520996,64771500,0.0,0.0,0.0
163,2014-08-26,17.44933319091797,17.44933319091797,17.700000762939453,17.444000244140625,17.665332794189453,57270000,0.0,0.0,0.0
164,2014-08-27,17.549999237060547,17.549999237060547,17.615999221801758,17.3526668548584,17.566667556762695,44776500,0.035601064562797546,0.09482312202453613,0.8695757985115051
165,2014-08-28,17.590667724609375,17.590667724609375,17.631999969482422,17.44266700744629,17.459333419799805,42673500,0.0,0.0,0.0
166,2014-08-29,17.979999542236328,17.979999542236328,18.13333320617676,17.833999633789062,17.913333892822266,96706500,0.08409108221530914,0.06063858047127724,0.8552703857421875
167,2014-09-02,18.94133377075196,18.94133377075196,18.99266624450684,18.286666870117188,18.36666679382324,147786000,0.908263087272644,0.021658027544617653,0.07007884979248047
168,2014-09-03,18.746000289916992,18.746000289916992,19.200000762939453,18.67333221435547,19.17799949645996,101584500,0.05859976758559545,0.2108909785747528,0.7305092513561249
169,2014-09-04,19.06933212280273,19.06933212280273,19.42799949645996,18.69333267211914,18.93400001525879,125125500,0.4744199924170971,0.02395873423665762,0.5016212873160839
170,2014-09-05,18.49266624450684,18.49266624450684,18.86000061035156,18.16733360290528,18.83666610717773,167548500,0.08706886228173971,0.7388145327568054,0.17411656863987446
171,2014-09-08,18.80733299255371,18.80733299255371,18.992000579833984,18.501333236694336,18.507999420166016,82524000,0.7774150371551514,0.008387238951399922,0.21419764310121536
172,2014-09-09,18.565332412719727,18.565332412719727,19.03266716003418,18.46666717529297,18.86599922180176,68382000,0.861620306968689,0.010802904143929482,0.1275768280029297
173,2014-09-10,18.739999771118164,18.739999771118164,18.76066780090332,18.24399948120117,18.63333320617676,56719500,0.0,0.0,0.0
174,2014-09-11,18.687332153320312,18.687332153320312,18.98600006103516,18.57533264160156,18.69733238220215,56491500,0.03564976528286934,0.055236633867025375,0.9091136455535889
175,2014-09-12,18.61333274841309,18.61333274841309,18.826000213623047,18.46666717529297,18.700000762939453,49869000,0.0,0.0,0.0
176,2014-09-15,16.923999786376953,16.923999786376953,18.293333053588867,16.608667373657227,18.291332244873047,246831000,0.0695687085390091,0.14584729075431824,0.7845839858055115
177,2014-09-16,17.382667541503906,17.382667541503906,17.497333526611328,16.827999114990234,17.010000228881836,124501500,0.05792412534356117,0.9095886945724487,0.03248712047934532
178,2014-09-17,17.42533302307129,17.42533302307129,17.64666748046875,17.299999237060547,17.493999481201172,77665500,0.6664978712797165,0.008649780880659819,0.3248523212969303
179,2014-09-18,17.58799934387207,17.58799934387207,17.706666946411133,17.488000869750977,17.55733299255371,55389000,0.0,0.0,0.0
180,2014-09-19,17.288000106811523,17.288000106811523,17.428667068481445,17.01799964904785,17.19933319091797,102163500,0.0,0.0,0.0
181,2014-09-22,16.66866683959961,16.66866683959961,17.06800079345703,16.31399917602539,17.0,123211500,0.0,0.0,0.0
182,2014-09-23,16.694000244140625,16.694000244140625,16.920000076293945,16.333332061767578,16.347999572753906,84880500,0.0,0.0,0.0
183,2014-09-24,16.80933380126953,16.80933380126953,16.856000900268555,16.46933364868164,16.7413330078125,56242500,0.0,0.0,0.0
184,2014-09-25,16.463333129882812,16.463333129882812,16.997333526611328,16.406667709350586,16.834667205810547,72513000,0.0,0.0,0.0
185,2014-09-26,16.440000534057617,16.440000534057617,16.648666381835938,16.404666900634766,16.549999237060547,56931000,0.0,0.0,0.0
186,2014-09-29,16.35066795349121,16.35066795349121,16.576000213623047,16.091999053955078,16.266666412353516,72790500,0.0,0.0,0.0
187,2014-09-30,16.178667068481445,16.178667068481445,16.510000228881836,16.007999420166016,16.461332321166992,63574500,0.0,0.0,0.0
188,2014-10-01,16.016000747680664,16.016000747680664,16.17733383178711,15.710000038146973,16.14666748046875,89125500,0.0,0.0,0.0
189,2014-10-02,16.761333465576172,16.761333465576172,16.8526668548584,16.357332229614258,16.68000030517578,134973000,0.033287741243839264,0.06246146932244301,0.9042508006095886
190,2014-10-03,17.013999938964844,17.013999938964844,17.100000381469727,16.735332489013672,16.87066650390625,81094500,0.0,0.0,0.0
191,2014-10-06,17.374666213989258,17.374666213989258,17.499332427978516,17.18666648864746,17.275333404541016,115699500,0.0,0.0,0.0
192,2014-10-07,17.30466651916504,17.30466651916504,17.430667877197266,17.048667907714844,17.235332489013672,67282500,0.1902822870761156,0.016052422113716602,0.7936652600765228
193,2014-10-08,17.28533363342285,17.28533363342285,17.525333404541016,16.842666625976562,17.34000015258789,75826500,0.0,0.0,0.0
194,2014-10-09,17.134000778198242,17.134000778198242,17.702667236328125,16.959999084472656,17.483333587646484,110419500,0.04849451035261154,0.05006539449095726,0.9014401435852051
195,2014-10-10,15.793999671936035,15.793999671936035,16.392667770385742,15.68000030517578,16.30933380126953,193324500,0.10053880736231804,0.05664647333323956,0.8428147077560425
